SEANCE_DT, POINT_DT, ORBIT, WKT, HEIGHT, POINT_TYPE
"2019-03-12 06:14:24", "2019-03-12 06:21:13", 5793, "POINT(51.2385 68.2372)", 122.81, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:13", 5793, "POINT(-37.1877 81.8143)", 122.81, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:15", 5793, "POINT(51.4493 68.3070)", 123.76, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:15", 5793, "POINT(-37.4410 81.9182)", 123.76, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:17", 5793, "POINT(51.6604 68.3761)", 124.70, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:17", 5793, "POINT(-37.6992 82.0214)", 124.70, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:19", 5793, "POINT(51.8739 68.4453)", 125.65, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:19", 5793, "POINT(-37.9650 82.1249)", 125.65, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:21", 5793, "POINT(52.0877 68.5138)", 126.60, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:21", 5793, "POINT(-38.2362 82.2277)", 126.60, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:24", 5793, "POINT(52.3039 68.5824)", 127.55, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:24", 5793, "POINT(-38.5156 82.3307)", 127.55, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:26", 5793, "POINT(52.5205 68.6503)", 128.49, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:26", 5793, "POINT(-38.8008 82.4330)", 128.49, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:28", 5793, "POINT(52.7394 68.7183)", 129.44, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:28", 5793, "POINT(-39.0948 82.5356)", 129.44, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:30", 5793, "POINT(52.9587 68.7856)", 130.39, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:30", 5793, "POINT(-39.3950 82.6375)", 130.39, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:32", 5793, "POINT(53.1804 68.8530)", 131.34, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:32", 5793, "POINT(-39.7047 82.7395)", 131.34, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:34", 5793, "POINT(53.4025 68.9197)", 132.29, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:34", 5793, "POINT(-40.0213 82.8409)", 132.29, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:36", 5793, "POINT(53.6270 68.9864)", 133.24, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:36", 5793, "POINT(-40.3480 82.9424)", 133.24, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:39", 5793, "POINT(53.8518 69.0524)", 134.19, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:39", 5793, "POINT(-40.6822 83.0433)", 134.19, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:41", 5793, "POINT(54.0791 69.1185)", 135.14, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:41", 5793, "POINT(-41.0273 83.1442)", 135.14, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:43", 5793, "POINT(54.3068 69.1839)", 136.09, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:43", 5793, "POINT(-41.3806 83.2445)", 136.09, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:45", 5793, "POINT(54.5370 69.2493)", 137.04, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:45", 5793, "POINT(-41.7458 83.3449)", 137.04, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:47", 5793, "POINT(54.7675 69.3141)", 137.99, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:47", 5793, "POINT(-42.1198 83.4445)", 137.99, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:49", 5793, "POINT(55.0005 69.3788)", 138.95, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:49", 5793, "POINT(-42.5067 83.5442)", 138.95, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:51", 5793, "POINT(55.2339 69.4429)", 139.90, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:51", 5793, "POINT(-42.9033 83.6432)", 139.90, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:54", 5793, "POINT(55.4698 69.5070)", 140.85, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:54", 5793, "POINT(-43.3138 83.7423)", 140.85, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:56", 5793, "POINT(55.7028 69.5695)", 141.79, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:56", 5793, "POINT(-43.7289 83.8391)", 141.79, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:21:58", 5793, "POINT(55.9405 69.6326)", 142.74, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:21:58", 5793, "POINT(-44.1629 83.9370)", 142.74, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:00", 5793, "POINT(56.1807 69.6956)", 143.69, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:00", 5793, "POINT(-44.6127 84.0349)", 143.69, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:02", 5793, "POINT(56.4214 69.7579)", 144.64, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:02", 5793, "POINT(-45.0747 84.1319)", 144.64, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:04", 5793, "POINT(56.6646 69.8202)", 145.59, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:04", 5793, "POINT(-45.5538 84.2290)", 145.59, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:06", 5793, "POINT(56.9082 69.8819)", 146.54, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:06", 5793, "POINT(-46.0464 84.3252)", 146.54, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:09", 5793, "POINT(57.1544 69.9435)", 147.50, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:09", 5793, "POINT(-46.5577 84.4213)", 147.50, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:11", 5793, "POINT(57.4009 70.0044)", 148.45, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:11", 5793, "POINT(-47.0838 84.5165)", 148.45, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:13", 5793, "POINT(57.6501 70.0652)", 149.40, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:13", 5793, "POINT(-47.6303 84.6117)", 149.40, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:15", 5793, "POINT(57.8996 70.1254)", 150.35, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:15", 5793, "POINT(-48.1931 84.7058)", 150.35, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:17", 5793, "POINT(58.1507 70.1852)", 151.30, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:17", 5793, "POINT(-48.7755 84.7994)", 151.30, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:19", 5793, "POINT(58.4020 70.2443)", 152.25, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:19", 5793, "POINT(-49.3757 84.8920)", 152.25, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:21", 5793, "POINT(58.6572 70.3036)", 153.20, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:21", 5793, "POINT(-50.0032 84.9849)", 153.20, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:24", 5793, "POINT(58.9127 70.3623)", 154.15, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:24", 5793, "POINT(-50.6505 85.0766)", 154.15, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:26", 5793, "POINT(59.1710 70.4208)", 155.11, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:26", 5793, "POINT(-51.3247 85.1681)", 155.11, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:28", 5793, "POINT(59.4296 70.4787)", 156.06, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:28", 5793, "POINT(-52.0208 85.2585)", 156.06, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:30", 5793, "POINT(59.6835 70.5348)", 156.99, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:30", 5793, "POINT(-52.7258 85.3460)", 156.99, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:32", 5793, "POINT(59.9463 70.5922)", 157.94, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:32", 5793, "POINT(-53.4784 85.4352)", 157.94, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:34", 5793, "POINT(60.2094 70.6489)", 158.89, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:34", 5793, "POINT(-54.2563 85.5232)", 158.89, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:36", 5793, "POINT(60.4753 70.7054)", 159.84, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:36", 5793, "POINT(-55.0683 85.6107)", 159.84, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:39", 5793, "POINT(60.7427 70.7615)", 160.80, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:39", 5793, "POINT(-55.9123 85.6973)", 160.80, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:41", 5793, "POINT(61.0104 70.8169)", 161.75, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:41", 5793, "POINT(-56.7857 85.7825)", 161.75, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:43", 5793, "POINT(61.2809 70.8722)", 162.70, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:43", 5793, "POINT(-57.6983 85.8670)", 162.70, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:45", 5793, "POINT(61.5516 70.9268)", 163.65, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:45", 5793, "POINT(-58.6433 85.9500)", 163.65, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:47", 5793, "POINT(61.8252 70.9813)", 164.60, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:47", 5793, "POINT(-59.6314 86.0323)", 164.60, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:49", 5793, "POINT(62.0990 71.0350)", 165.55, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:49", 5793, "POINT(-60.6551 86.1129)", 165.55, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:51", 5793, "POINT(62.3757 71.0886)", 166.51, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:51", 5793, "POINT(-61.7259 86.1926)", 166.51, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:54", 5793, "POINT(62.6526 71.1415)", 167.46, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:54", 5793, "POINT(-62.8358 86.2705)", 167.46, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:56", 5793, "POINT(62.9324 71.1941)", 168.41, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:56", 5793, "POINT(-63.9970 86.3473)", 168.41, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:22:58", 5793, "POINT(63.2124 71.2461)", 169.36, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:22:58", 5793, "POINT(-65.2008 86.4222)", 169.36, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:00", 5793, "POINT(63.4939 71.2977)", 170.31, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:00", 5793, "POINT(-66.4544 86.4954)", 170.31, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:02", 5793, "POINT(63.7783 71.3490)", 171.26, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:02", 5793, "POINT(-67.7659 86.5672)", 171.26, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:04", 5793, "POINT(64.0629 71.3997)", 172.21, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:04", 5793, "POINT(-69.1251 86.6368)", 172.21, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:06", 5793, "POINT(64.3504 71.4501)", 173.16, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:06", 5793, "POINT(-70.5464 86.7047)", 173.16, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:09", 5793, "POINT(64.6381 71.4998)", 174.11, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:09", 5793, "POINT(-72.0184 86.7702)", 174.11, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:11", 5793, "POINT(64.9273 71.5491)", 175.05, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:11", 5793, "POINT(-73.5491 86.8335)", 175.05, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:13", 5793, "POINT(65.2181 71.5979)", 176.00, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:13", 5793, "POINT(-75.1398 86.8944)", 176.00, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:15", 5793, "POINT(65.5117 71.6464)", 176.95, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:15", 5793, "POINT(-76.7994 86.9531)", 176.95, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:17", 5793, "POINT(65.8055 71.6942)", 177.90, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:17", 5793, "POINT(-78.5133 87.0089)", 177.90, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:19", 5793, "POINT(66.1022 71.7418)", 178.85, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:19", 5793, "POINT(-80.2978 87.0622)", 178.85, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:21", 5793, "POINT(66.3991 71.7887)", 179.80, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:21", 5793, "POINT(-82.1364 87.1123)", 179.80, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:24", 5793, "POINT(66.6988 71.8353)", 180.75, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:24", 5793, "POINT(-84.0455 87.1596)", 180.75, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:26", 5793, "POINT(66.9987 71.8812)", 181.69, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:26", 5793, "POINT(-86.0062 87.2034)", 181.69, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:28", 5793, "POINT(67.3015 71.9268)", 182.64, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:28", 5793, "POINT(-88.0352 87.2440)", 182.64, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:30", 5793, "POINT(67.6043 71.9717)", 183.59, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:30", 5793, "POINT(-90.1109 87.2809)", 183.59, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:32", 5793, "POINT(67.9044 72.0155)", 184.52, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:32", 5793, "POINT(-92.2093 87.3138)", 184.52, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:34", 5793, "POINT(68.2117 72.0596)", 185.47, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:34", 5793, "POINT(-94.3966 87.3434)", 185.47, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:36", 5793, "POINT(68.5190 72.1030)", 186.41, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:36", 5793, "POINT(-96.6180 87.3691)", 186.41, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:39", 5793, "POINT(68.8292 72.1460)", 187.36, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:39", 5793, "POINT(-98.8891 87.3908)", 187.36, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:41", 5793, "POINT(69.1395 72.1884)", 188.30, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:41", 5793, "POINT(-101.1825 87.4083)", 188.30, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:43", 5793, "POINT(69.4527 72.2304)", 189.25, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:43", 5793, "POINT(-103.5129 87.4217)", 189.25, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:45", 5793, "POINT(69.7556 72.2704)", 190.16, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:45", 5793, "POINT(-105.7748 87.4306)", 190.16, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:47", 5793, "POINT(70.0716 72.3114)", 191.11, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:47", 5793, "POINT(-108.1356 87.4356)", 191.11, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:49", 5793, "POINT(70.3832 72.3511)", 192.04, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:49", 5793, "POINT(-110.4563 87.4363)", 192.04, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:51", 5793, "POINT(70.7021 72.3910)", 192.98, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:51", 5793, "POINT(-112.8172 87.4327)", 192.98, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:53", 5793, "POINT(71.0209 72.4302)", 193.92, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:53", 5793, "POINT(-115.1555 87.4248)", 193.92, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:56", 5793, "POINT(71.3427 72.4691)", 194.87, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:56", 5793, "POINT(-117.4854 87.4127)", 194.87, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:23:58", 5793, "POINT(71.6643 72.5072)", 195.81, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:23:58", 5793, "POINT(-119.7782 87.3965)", 195.81, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:00", 5793, "POINT(71.9889 72.5449)", 196.75, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:00", 5793, "POINT(-122.0485 87.3761)", 196.75, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:02", 5793, "POINT(72.3133 72.5819)", 197.69, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:02", 5793, "POINT(-124.2691 87.3518)", 197.69, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:04", 5793, "POINT(72.6406 72.6185)", 198.63, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:04", 5793, "POINT(-126.4553 87.3235)", 198.63, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:06", 5793, "POINT(72.9677 72.6544)", 199.57, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:06", 5793, "POINT(-128.5821 87.2916)", 199.57, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:08", 5793, "POINT(73.2977 72.6899)", 200.51, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:08", 5793, "POINT(-130.6655 87.2560)", 200.51, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:11", 5793, "POINT(73.6275 72.7246)", 201.45, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:11", 5793, "POINT(-132.6829 87.2171)", 201.45, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:13", 5793, "POINT(73.9601 72.7590)", 202.39, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:13", 5793, "POINT(-134.6505 87.1747)", 202.39, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:15", 5793, "POINT(74.2925 72.7926)", 203.32, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:15", 5793, "POINT(-136.5485 87.1293)", 203.32, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:17", 5793, "POINT(74.6262 72.8256)", 204.26, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:17", 5793, "POINT(-138.3848 87.0809)", 204.26, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:19", 5793, "POINT(74.9627 72.8582)", 205.19, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:19", 5793, "POINT(-140.1671 87.0295)", 205.19, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:21", 5793, "POINT(75.2989 72.8901)", 206.13, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:21", 5793, "POINT(-141.8788 86.9755)", 206.13, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:23", 5793, "POINT(75.6379 72.9215)", 207.06, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:23", 5793, "POINT(-143.5363 86.9188)", 207.06, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:26", 5793, "POINT(75.9766 72.9522)", 208.00, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:26", 5793, "POINT(-145.1249 86.8599)", 208.00, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:28", 5793, "POINT(76.3180 72.9824)", 208.93, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:28", 5793, "POINT(-146.6605 86.7985)", 208.93, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:30", 5793, "POINT(76.6591 73.0119)", 209.86, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:30", 5793, "POINT(-148.1302 86.7352)", 209.86, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:32", 5793, "POINT(77.0029 73.0410)", 210.80, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:32", 5793, "POINT(-149.5493 86.6696)", 210.80, "OCCULTATION"
"2019-03-12 06:14:24", "2019-03-12 06:24:34", 5793, "POINT(77.3398 73.0687)", 211.71, "TRACK"
"2019-03-12 06:14:24", "2019-03-12 06:24:34", 5793, "POINT(-150.8814 86.6037)", 211.71, "OCCULTATION"